ID,Title,Author(s),Source,Journal,Language(s),Publication year
S0102-311X2022000505016-scl,"Prevalência de anticorpos contra SARS-CoV-2 em Mato Grosso, Brasil: pesquisa de base populacional","Oliveira, Elaine Cristina de, Terças-Trettel, Ana Cláudia Pereira, Andrade, Amanda Cristina de Souza, Muraro, Ana Paula, Santos, Emerson Soares dos, Espinosa, Mariano Martinez, Musis, Carlo Ralph De",Cadernos de Saúde Pública; 38(5); -,Cadernos de Saúde Pública,Português,2022
S1516-73132022000100212-scl,Two decades of learning with the Geo-School Project: a journey to introduce Geoscience into schools,"Carneiro, Celso Dal Ré, Barbosa, Ronaldo, Amendola, Danilo Furlan, Barbosa, Isabella Nogueira Bittar de Castilho",Ciência & Educação (Bauru); 28(); -,Ciência & Educação (Bauru),Inglês,2022
S2236-34592022000100402-scl,INSPEÇÃO DA EDUCAÇÃO EM PORTUGAL: DA MONARQUIA ATÉ À ATUALIDADE,"Carvalho, Maria João de, Joana, Luciana",História da Educação; 26(); -,História da Educação,Português,2022
S0102-311X2022000605004-scl,"Desigualdades nos comportamentos de risco para doenças crônicas não transmissíveis: Vigitel, 2019","Meller, Fernanda de Oliveira, Santos, Leonardo Pozza dos, Miranda, Vanessa Iribarrem Avena, Tomasi, Cristiane Damiani, Soratto, Jacks, Quadra, Micaela Rabelo, Schäfer, Antônio Augusto",Cadernos de Saúde Pública; 38(6); -,Cadernos de Saúde Pública,Português,2022
S0102-311X2022000605008-scl,"Avaliação da implementação do Programa Saúde na Escola do Programa de Melhoria do Acesso e da Qualidade da Atenção Básica: 2012, 2014 e 2018","Wachs, Louriele Soares, Facchini, Luiz Augusto, Thumé, Elaine, Tomasi, Elaine, Fassa, Maria Elizabeth Gastal, Fassa, Anaclaudia Gastal",Cadernos de Saúde Pública; 38(6); -,Cadernos de Saúde Pública,Português,2022
S0080-62342022000200404-scl,Brief interprofessional intervention for chronic pain management: a pilot study,"Ali, Yasmin Cardoso Metwaly Mohamed, Gouvêa, Àquila Lopes, Oliveira, Milena Santos de, Martini, Sara, Ashmawi, Hazem Adel, Salvetti, Marina de Góes",Revista da Escola de Enfermagem da USP; 56(spe); -,Revista da Escola de Enfermagem da USP,"Português, Inglês",2022
S0100-55022022000200802-scl,Uma estratégia para avaliação da percepção de docentes e discentes acerca dos métodos de ensino,"Moura, Hudson Fernando Nunes, Oliveira, Lucas Alves de Brito, Venosa, Alessandra Ramos, Lourenço, Luiza Helena Madia, Baroneza, José Eduardo",Revista Brasileira de Educação Médica; 46(2); -,Revista Brasileira de Educação Médica,Português,2022
S1983-36522022000100233-scl,Management and academic anxiety in Ibero-American higher institutions students during COVID-19,"Said-Hung, Elias, Rodríguez-Peral, Eva Matarín, Corredor, Carolina Mejía",Texto Livre; 15(); -,Texto Livre,Inglês,2022
S0034-71672022000600168-scl,Development and validation of educational hypermedia for family members and caregivers of people with epidermolysis bullosa,"Dionísio, Paulo Sérgio, Barbosa, Islene Victor, Sampaio, Luís Rafael Leite, Rolim, Karla Maria Carneiro, Seifert, Silvia Karina Moreira, Sousa, Gleison Resende, Abreu, Rita Neuma Dantas Cavalcante de, Vasconcelos, Elizete Rios de",Revista Brasileira de Enfermagem; 75(5); -,Revista Brasileira de Enfermagem,"Português, Inglês",2022
S1983-14472022000100446-scl,Attitudes towards suicidal behavior: the effect of an educational intervention on university professors,"Santos, Hugo Gedeon Barros dos, Nespoli, Alice Milani, Marcon, Samira Reschetti, Espinosa, Mariano Martínez, Faria, Jesiele Spindler",Revista Gaúcha de Enfermagem; 43(); -,Revista Gaúcha de Enfermagem,"Português, Inglês",2022
S1980-57642022005011201-scl,Prevalence of cognitive impairment in Brazilian indigenous community from Amazonas,"Carvalho, Anna Paula de, Brucki, Sonia Maria Dozzi, Nitrini, Ricardo, Bezerra, Camila Carlos, Silva, Fernanda Carini da, Souza-Talarico, Juliana Nery de",Dementia & Neuropsychologia; (ahead); -,Dementia & Neuropsychologia,Inglês,2022
S0104-11692022000100338-scl,"Os efeitos da educação aprimorada, realizada por enfermeiros na qualidade do preparo intestinal para colonoscopia","Arslanca, Gamze, Aygün, Mahmure",Revista Latino-Americana de Enfermagem; 30(); -,Revista Latino-Americana de Enfermagem,"Português, Inglês, Espanhol",2022
S0034-71672022000600169-scl,Construction and validation of an educational video for patients in the perioperative period of robotic surgery,"Guimarães, Elisângela Maria Ribeiro, Barbosa, Islene Victor, Carmo, Thalita Gomes do, Probo, Débora Rodrigues Guerra, Rolim, Karla Maria Carneiro",Revista Brasileira de Enfermagem; 75(5); -,Revista Brasileira de Enfermagem,"Português, Inglês",2022
S1983-14472022000100447-scl,Production and validation of educational video to encourage breastfeeding,"Dantas, Daniella Canejo, Góes, Fernanda Garcia Bezerra, Santos, Andressa Silva Torres dos, Silva, Aline Cerqueira Santos Santana da, Silva, Maria da Anunciação, Silva, Liliane Faria da",Revista Gaúcha de Enfermagem; 43(); -,Revista Gaúcha de Enfermagem,"Português, Inglês",2022
S0034-71672022000700163-scl,Cultural adaptation and content validity evidence of the Nutritional Literacy Scale Brazilian version,"Zanella, Christiane Pineda, Sampaio, Helena Alves de Carvalho, Lima, José Wellington Oliveira de, Moreira, Thereza Maria Magalhães",Revista Brasileira de Enfermagem; 75(6); -,Revista Brasileira de Enfermagem,"Português, Inglês",2022
S0034-71672022000700161-scl,Factors associated with the use of the N95 respirator in university students in the daily life of COVID-19,"Huaman, Jhon Alex Zeladita, Moncada, María Josefa Arcaya, Chapoñan, Roberto Zegarra, Sánchez, Gilmer Solis, Nitschke, Rosane Gonçalves, Huayta, Iris Jara",Revista Brasileira de Enfermagem; 75(6); -,Revista Brasileira de Enfermagem,"Inglês, Espanhol",2022
S0100-55022022000300202-scl,Preceptoria na atenção primária durante as primeiras séries de um curso de Medicina,"Gaion, João Pedro de Barros Fernandes, Kishi, Renata Giannecchini Bongiovanni, Nordi, Aline Barreto de Almeida",Revista Brasileira de Educação Médica; 46(3); -,Revista Brasileira de Educação Médica,Português,2022
S1806-11172022000100614-scl,As “piores” questões de Física do ENEM: Uma análise psicométrica das edições de 2009 a 2019,"Vizzotto, Patrick Alves",Revista Brasileira de Ensino de Física; 44(); -,Revista Brasileira de Ensino de Física,Português,2022
S0103-51502022000100226-scl,Relationship between physical activity level and balance in middle-aged and older women,"Macêdo, Pedro Rafael de Souza, Fernandes, Sabrina Gabrielle Gomes, Azevedo, Ingrid Guerra, Costa, José Vilton, Guedes, Dimitri Taurino, Câmara, Saionara Maria Aires da",Fisioterapia em Movimento; 35(); -,Fisioterapia em Movimento,Inglês,2022
S1414-753X2022000100315-scl,System for the Evaluation of Environmental Education Projects focused on Water Resources Management (SAPEA-Água),"Chacon-Pereira, Alessandra, Neffa, Elza, Silva, Luciene Pimentel da",Ambiente & Sociedade; 25(); -,Ambiente & Sociedade,"Português, Inglês",2022
S1414-98932022000200205-scl,Psicóloga(o) Escolar na Educação Inclusiva: Contribuições e Perspectivas da Profissão no Brasil,"Pereira, Mara Dantas, Silva, Joilson Pereira da",Psicologia: Ciência e Profissão; 42(spe); -,Psicologia: Ciência e Profissão,Português,2022
S1414-98932022000200206-scl,Do Teste ao Processo de Avaliação Psicológica: Memórias sobre a Formação do Psicólogo no Brasil,"Pasian, Sonia Regina, Bandeira, Denise Ruschel, Santos, Acácia Aparecida Angeli dos",Psicologia: Ciência e Profissão; 42(spe); -,Psicologia: Ciência e Profissão,Português,2022
S0102-311X2022000705010-scl,Association between socioeconomic and nutritional factors and height of Brazilian adolescents: results from the Study of Cardiovascular Risk in Adolescents,"Cheuiche, Amanda Veiga, Cureau, Felipe Vogt, Madalosso, Mariana Migliavacca, Telo, Gabriela Heiden, Schaan, Beatriz D.",Cadernos de Saúde Pública; 38(7); -,Cadernos de Saúde Pública,Inglês,2022
S2317-64312022000100321-scl,A contribuição da nomeação automatizada rápida para a velocidade e compreensão de leitura textual em crianças brasileiras do ensino fundamental,"Varizo, Stella, Correa, Jane, Mousinho, Renata, Navas, Ana Luiza",Audiology - Communication Research; 27(); -,Audiology - Communication Research,"Português, Inglês",2022
S0034-71672022001200214-scl,Factors associated with frailty syndrome in elderly people with Parkinson’s disease,"Couto, Alcimar Marcelo do, Soares, Sonia Maria",Revista Brasileira de Enfermagem; 75(); -,Revista Brasileira de Enfermagem,"Português, Inglês",2022
S2237-96222022000600312-scl,Indicadores da linha de cuidado de pessoas com diabetes no Brasil: Pesquisa Nacional de Saúde 2013 e 2019,"Malta, Deborah Carvalho, Ribeiro, Edmar Geraldo, Gomes, Crizian Saar, Alves, Francielle Thalita Almeida, Stopa, Sheila Rizzato, Sardinha, Luciana Monteiro Vasconcelos, Pereira, Cimar Azeredo, Duncan, Bruce Bartholow, Schimidt, Maria Inês",Epidemiologia e Serviços de Saúde; 31(spe1); -,Epidemiologia e Serviços de Saúde,"Português, Inglês",2022
S0100-55022022000200209-scl,Currículo informal singular: eletividade na formação médica durante a pandemia,"Cruz, Walter Gabriel Neves, Camelier-Mascarenhas, Mariana, Queirós, Vitória Oliveira de, Ferreira, Gustavo Henrique Mendes, Guedes, Jorge Carvalho",Revista Brasileira de Educação Médica; 46(2); -,Revista Brasileira de Educação Médica,Português,2022
S0102-311X2022000805003-scl,"Ideal cardiovascular health at ELSA-Brasil: non-additivity effects of gender, race, and schooling by using additive and multiplicative interactions","Freitas, Roberta Souza, Santos, Itamar de Souza, Matos, Sheila Maria Alvim de, Aquino, Estela Maria Leão de, Amorim, Leila Denise Alves Ferreira",Cadernos de Saúde Pública; 38(8); -,Cadernos de Saúde Pública,Inglês,2022
S0100-55022022000300401-scl,Educação médica em reanimação cardiopulmonar: transposição didática do presencial-tradicional para o remoto-interativo com simulação,"Holanda, Flávia Lilalva de, Osis, Maria José Duarte, Sousa, Maria Helena de, Macedo, Douglas Henrique de, Puggina, Ana Cláudia Giesbrecht, Campanharo, Cássia Regina Vancini, Rodrigues, Elis Regina Varalda, Thomaz, Marcia Cristina Aparecida",Revista Brasileira de Educação Médica; 46(3); -,Revista Brasileira de Educação Médica,"Português, Inglês",2022
S1517-97022022000100403-scl,Perception of professors regarding the transition to emergency remote teaching in a large public university in Mexico during the pandemic,"Servín, Mercedes de Agüero, Mansilla, Maura Pompa, Sánchez-Mendiola, Melchor, Lara, Mario Alberto Benavides",Educação e Pesquisa; 48(); -,Educação e Pesquisa,Inglês,2022
S0100-55022022000200217-scl,Percepção do ambiente educacional por alunos de uma universidade pública do Nordeste brasileiro,"Medeiros, Isabella Costa Figueiredo, Santos, Almira Alves dos, Wanderley, Flávia Accioly Canuto, Carvalho Filho, Aderval de Melo, Santos, José Ismair de Oliveira dos, Santos, Rodrigo da Silva",Revista Brasileira de Educação Médica; 46(2); -,Revista Brasileira de Educação Médica,Português,2022
S2317-64312022000100601-scl,Avaliação da linguagem em cirurgia de craniotomia com paciente acordado: relato de caso,"Côrte, Margaret Mendonça Diniz da, Faglioni Junior, Wilson, Lima, Matheus Guidini, Oliveira, Luiz Fernando Amâncio Pereira, França, Leandro Eduardo",Audiology - Communication Research; 27(); -,Audiology - Communication Research,"Português, Inglês",2022
S1415-52732022000100322-scl,"Food and nutrition actions for the maternal and child population in primary healthcare: comparative analysis of municipalities in the Metropolitan Region of Baixada Santista, São Paulo, Brazil","SATO, Yukari, MATA, Mayline Menezes da, MEDEIROS, Maria Angélica Tavares de",Revista de Nutrição; 35(); -,Revista de Nutrição,Inglês,2022
S1415-52732022000100321-scl,Breastfeeding duration comparison of children enrolled in municipal preschools in 2004 and 2018,"LINHARES, Angélica Ozorio, SILVA, Luísa Silveira da, GIGANTE, Denise Petrucci",Revista de Nutrição; 35(); -,Revista de Nutrição,Inglês,2022
S0102-44502022000200409-scl,Indicador de evolução da competência leitora na educação especial: uma proposta de indicador educacional,"Pereira, Edlaine Souza, Alves, Luciana Mendonça, Martins-Reis, Vanessa de Oliveira, Celeste, Leticia Correa",DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 38(2); -,DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada,Português,2022
S0080-62342022000100805-scl,Educational technologies to guide pulmonary tuberculosis sputum collection: a systematic review,"da Silva, Karine Nascimento, Santos, Paula Suene Pereira dos, Barbosa, Rayanne de Sousa, Lopes, Maria do Socorro Vieira, Pinto, Antonio Germane Alves, Cavalcante, Edilma Gomes Rocha",Revista da Escola de Enfermagem da USP; 56(); -,Revista da Escola de Enfermagem da USP,"Português, Inglês",2022
S1414-32832022000100253-scl,O pensamento político-pedagógico de Juan César García: Piaget-Gramsci-Freire e a formação profissional em Saúde na América Latina,"Almeida-Filho, Naomar","Interface - Comunicação, Saúde, Educação; 26(); -","Interface - Comunicação, Saúde, Educação",Português,2022
S1676-06032022000500603-scl,speciesLink: rich data and novel tools for digital assessments of biodiversity,"Canhos, Dora Ann Lange, Almeida, Eduardo A. B., Assad, Ana Lucia, Cunha Bustamante, Mercedes Maria da, Canhos, Vanderlei Perez, Chapman, Arthur David, Giovanni, Renato De, Imperatriz-Fonseca, Vera Lúcia, Lohmann, Lúcia Garcez, Maia, Leonor Costa, Miller, Joseph T., Nelson, Gil, Peterson, A. Townsend, Pirani, José Rubens, Souza, Sidnei de, Stehmann, João Renato, Thiers, Barbara",Biota Neotropica; 22(spe); -,Biota Neotropica,Inglês,2022
S2317-17822022000200310-scl,Perfil de linguagem de pré-escolares de uma comunidade quilombola,"Domingos, Talita Trigueiro, Carvalho, Antonélia Barros de, Cáceres-Assenço, Ana Manhani",CoDAS; 34(2); -,CoDAS,"Português, Inglês",2022
S1414-98932022000100219-scl,Possibilidades da Consultoria Colaborativa para a Formação de Educadores que Atuam junto a Estudantes com Altas Habilidades/Superdotação,"Arantes-Brero, Denise Rocha Belfort, Capellini, Vera Lucia Messias Fialho",Psicologia: Ciência e Profissão; 42(); -,Psicologia: Ciência e Profissão,Português,2022
S1414-81452022000100208-scl,Efetividade de jogo educativo para gestantes: conhecimento agregado e vivência das mulheres,"D’Avila, Carla Gisele, Oliveira, Kecia Larisse B. da Silva, Castro, Ronald Morais, Pina-Oliveira, Alfredo Almeida, Freitas, Noélle de Oliveira, Fernandes, Rosa Aurea Quintella",Escola Anna Nery; 26(); -,Escola Anna Nery,"Português, Inglês",2022
S0034-71672022001200201-scl,Health beliefs and adherence of the elderly to fall prevention measures: a quasi-experimental study,"Cardoso, Joana Darc Chaves, Azevedo, Rosemeiry Capriata de Souza, Reiners, Annelita Almeida Oliveira, Andrade, Amanda Cristina de Souza",Revista Brasileira de Enfermagem; 75(); -,Revista Brasileira de Enfermagem,"Português, Inglês",2022
S1414-81452022000100225-scl,Diálogos sobre a descentralização do programa de controle da hanseníase em município endêmico: uma avaliação participativa,"Corrêa, Cristal Marinho, Lanza, Fernanda Moura, Carvalho, Ana Paula Mendes, Lana, Francisco Carlos Félix",Escola Anna Nery; 26(); -,Escola Anna Nery,"Português, Inglês",2022
S1413-65382022000100302-scl,LOS MATERIALES DIDÁCTICOS EN LAS ESCUELAS DE HOSPITAL: UN PROYECTO DE APRENDIZAJE-SERVICIO PARA ATENDER A LA DIVERSIDAD DEL ALUMNADO HOSPITALIZADO1,"BOO, Yésica Teijeiro, RODRÍGUEZ, Jesús Rodríguez, TORRES, Antía Cores",Revista Brasileira de Educação Especial; 28(); -,Revista Brasileira de Educação Especial,Espanhol,2022
S1413-65382022000100303-scl,PHYSICAL ACTIVITY DURING SCHOOL RECESS AND PHYSICAL EDUCATION AMONG DEAF SCHOOL CHILDREN1,"MARTÍNEZ, Paulina Yesica OCHOA, LÓPEZ, Javier Arturo HALL, TEIXEIRA, Ana Maria",Revista Brasileira de Educação Especial; 28(); -,Revista Brasileira de Educação Especial,Inglês,2022
S0103-20032022000500216-scl,Análise da eficiência das unidades locais da Emater em Goiás: uma abordagem quantitativa,"Ramos, Érica Basílio Tavares, Ferreira, Marcelo Dias Paes, Oliveira, Guilherme Resende",Revista de Economia e Sociologia Rural; 60(spe); -,Revista de Economia e Sociologia Rural,Português,2022
S0102-37722022000100400-scl,Executive Functions in the Prediction of Academic Performance in Elementary Education,"Dias, Natália Martins, Pereira, Ana Paula Prust, Seabra, Alessandra Gotuzo",Psicologia: Teoria e Pesquisa; 38(); -,Psicologia: Teoria e Pesquisa,Inglês,2022
S0104-12902022000100313-scl,Fake news and covid-19: a concern due to the low vaccine coverage in Brazil,"Fujita, Dennis Minoru, Nali, Luiz Henrique da Silva, Sartori, Giselle Pacífico, Galisteo, Andrés Jimenez, Andrade Jr, Heitor Franco de, Luna, Expedito José de Albuquerque",Saúde e Sociedade; 31(1); -,Saúde e Sociedade,Inglês,2022
S1806-11172022000100706-scl,Levantamento de recursos e uma avaliação atual do Ensino de Astrofísica Estelar,"Paulucci, L., Fornazari, J. F., Brasil Neves, K., Horvath, J.E.",Revista Brasileira de Ensino de Física; 44(); -,Revista Brasileira de Ensino de Física,Português,2022
S0100-55022022000100201-scl,"Translation, cross-cultural adaptation to the Portuguese language and validation of the Undergraduate Clinical Education Environment Measure Instrument (Uceem)","Costa, Milena da, Boller, Christian, Zagonel, Ivete Palmira Sanson",Revista Brasileira de Educação Médica; 46(1); -,Revista Brasileira de Educação Médica,"Português, Inglês",2022
S0100-55022022000100204-scl,Flipped classroom for learning clinical examination,"Patriota, Rodrigo de Lemos Soares, Frias, Luísa Gonçalves de, Silton, Guilherme Afonso Ferreira Coelho, Silva, Marília Araújo da, Duque, Taciana Barbosa, Lorena, Suélem Barros de",Revista Brasileira de Educação Médica; 46(1); -,Revista Brasileira de Educação Médica,"Português, Inglês",2022
S0100-55022022000100205-scl,Fluctuation of academic performance of medical students selected by affirmative action policies (PIMESP),"Marcomini Neto, Atílio, Fucuta, Patrícia da Silva, Brienze, Vânia Maria Sabadotto, Lima, Alba Regina de Abreu, Brienze, Sérgio Luís Aparecido, André, Júlio César",Revista Brasileira de Educação Médica; 46(1); -,Revista Brasileira de Educação Médica,"Português, Inglês",2022
S2317-17822022000100313-scl,Caderno de experiências: um recurso terapêutico na audiologia educacional,"Frederigue-Lopes, Natália Barreto, Soldera, Débora Prevideli, Silva, Joice de Moura, Medina, Camila, Moret, Adriane Lima Mortari, de Souza Jacob, Regina Tangerino",CoDAS; 34(1); -,CoDAS,"Português, Inglês",2022
S2317-17822022000100314-scl,Perfil sensorial de crianças com Transtorno do Processamento Auditivo Central (TPAC),"Buffone, Flávia Regina Ribeiro Cavalcanti, Schochat, Eliane",CoDAS; 34(1); -,CoDAS,"Português, Inglês",2022
S0102-30982022000100400-scl,Perda potencial em anos de vida decorrente da Covid-19 nas regiões brasileiras: avaliação dos seis primeiros meses da pandemia,"Oliveira, Kleber Fernandes de",Revista Brasileira de Estudos de População; 39(); -,Revista Brasileira de Estudos de População,Português,2022
S1806-11172022000100603-scl,Ensino de física em tempos de pandemia: Instrução remota e desempenho acadêmico,"Aguiar, Carlos Eduardo, Moura, Marcos, Barroso, Marta F.",Revista Brasileira de Ensino de Física; 44(); -,Revista Brasileira de Ensino de Física,Português,2022
S1677-54492022000100302-scl,Avaliação do autocuidado com os pés entre pacientes portadores de diabetes melito,"Lima, Lorrany Junia Lopes de, Lopes, Matheus Rodrigues, Botelho Filho, Carlos Alberto de Lima, Cecon, Roberta Stofeles",Jornal Vascular Brasileiro; 21(); -,Jornal Vascular Brasileiro,"Português, Inglês",2022
S0100-55022022000100302-scl,Avaliação de egresso da área da saúde: uma revisão,"Desiderio, Tamiris Mariani Pereira, Ferreira, Ana Silvia Sartori Barraviera Seabra",Revista Brasileira de Educação Médica; 46(1); -,Revista Brasileira de Educação Médica,Português,2022
S0100-55022022000100211-scl,A percepção sobre o acesso avançado em uma unidade unidade-escola de atenção básica à saúde,"Soares, Larissa Silva, Junqueira, Marcelle Aparecida de Barros",Revista Brasileira de Educação Médica; 46(1); -,Revista Brasileira de Educação Médica,Português,2022
S0100-55022022000100210-scl,"Metodologias ativas de ensino-aprendizagem: uso, dificuldades e capacitação entre docentes de curso de Medicina","Wagner, Katia Jakovljevic Pudla, Martins Filho, Lourival José",Revista Brasileira de Educação Médica; 46(1); -,Revista Brasileira de Educação Médica,Português,2022
S2317-64312022000100303-scl,Programa de estimulação no ambiente educacional para aprimoramento de habilidades subjacentes à leitura,"Damasceno, Esmeralda Sandra Santos, Sacaloski, MARISA, Costa, Mariana de Oliveira, Kida, Adriana de Souza Batista, Avila, Clara Regina Brandão de",Audiology - Communication Research; 27(); -,Audiology - Communication Research,"Português, Inglês",2022
S0080-62342022000100414-scl,Factors related to tissue complications resulting from insulin therapy: a cross-sectional study,"Santos, Wallison Pereira dos, Sousa, Mailson Marques de, Gouveia, Bernadete de Lourdes André, Soares, Maria Júlia Guimarães, Almeida, Ana Maria de, Oliveira, Simone Helena dos Santos",Revista da Escola de Enfermagem da USP; 56(); -,Revista da Escola de Enfermagem da USP,"Português, Inglês",2022
S1414-98932022000100222-scl,Contribuições para uma Formação em Psicologia Integrada à Política de Assistência Social,"Hüning, Simone Maria, Oliveira, Érika Cecília Soares",Psicologia: Ciência e Profissão; 42(); -,Psicologia: Ciência e Profissão,Português,2022
S0100-55022022000100207-scl,Ligas acadêmicas e formação médica: validação de um instrumento para avaliação e percepção discente,"Misael, Jailton Rocha, Santos Júnior, Claudio José dos, Wanderley, Flávia Accioly Canuto",Revista Brasileira de Educação Médica; 46(1); -,Revista Brasileira de Educação Médica,Português,2022
S0104-07072022000100310-scl,"KNOWLEDGE, ATTITUDE AND PRACTICE ABOUT HYPERTENSIVE GESTATIONAL SYNDROME AMONG PREGNANT WOMEN: A RANDOMIZED CLINICAL TRIAL","Jacob, Lia Maristela da Silva, Mafetoni, Reginaldo Roque, Lopes, Maria Helena Baena de Moraes, Shimo, Antonieta Keiko Kakuda",Texto & Contexto - Enfermagem; 31(); -,Texto & Contexto - Enfermagem,"Português, Inglês",2022
S1415-52732022000100301-scl,Rural characteristics associated with excess weight among adolescents,"LOURENÇO, Ana Eliza Port, DUARTE, Thamara Carvalho dos Santos, PINTO, Thatiana de Jesus Pereira, WOLLZ, Larissa Escarce Bento",Revista de Nutrição; 35(); -,Revista de Nutrição,Inglês,2022
S0102-311X2022000205001-scl,Body fat distribution and its risk for cardiovascular events in 10 years: Brazilian Longitudinal Study of Adult Health (ELSA-Brasil),"Oliveira, Bárbara Bruna Rodrigues de, Coelho, Carolina Gomes, Barreto, Sandhi Maria, Giatti, Luana, Araújo, Larissa Fortunato",Cadernos de Saúde Pública; 38(2); -,Cadernos de Saúde Pública,Inglês,2022
S0104-07072022000100303-scl,VALIDATION OF AN EDUCATIONAL BOOKLET: EFFECT ON THE KNOWLEDGE ABOUT PREVENTION OF METABOLIC SYNDROME IN ADOLESCENTS,"Rocha, Mariana Rodrigues da, Vale, Hiugo Santos do, Moreira, Thereza Maria Magalhães, Borges, José Wicto Pereira, Machado, Ana Larissa Gomes, Silva, Ana Roberta Vilarouca da",Texto & Contexto - Enfermagem; 31(); -,Texto & Contexto - Enfermagem,"Português, Inglês",2022
S1806-11172022000100701-scl,"Experimentos portáteis para aula sobre indução eletromagnética, geradores e motores","de Oliveira, G. G., Vasconcelos, A. H., Sousa, L. C. N., da Costa, J. S., Lima, A. P., Silva, A., Chesman, C.",Revista Brasileira de Ensino de Física; 44(); -,Revista Brasileira de Ensino de Física,Português,2022
S0102-311X2022000105019-scl,Educational level and tuberculosis mortality in Colombia: growing inequalities and stagnation in reduction,"Valencia-Aguirre, Salomé, Arroyave, Ivan, García-Basteiro, Alberto L.",Cadernos de Saúde Pública; 38(1); -,Cadernos de Saúde Pública,Inglês,2022
S0080-62342022000100420-scl,Knowledge and attitude about disabilities in leprosy: Effects of an intervention grounded on the Meaningful Learning Theory,"Santana, Emanuelle Malzac Freire de, Brito, Karen Krystine Gonçalves de, Nóbrega, Matheus de Medeiros, Antas, Ester Missias Villaverde, Sousa, Alana Tamar Oliveira de, Oliveira, Simone Helena dos Santos",Revista da Escola de Enfermagem da USP; 56(); -,Revista da Escola de Enfermagem da USP,"Português, Inglês",2022
S1980-00372022000100301-scl,Construction and validation of an observation tool of the imbalance pass in futsal,"Alves, Mylena Aparecida Rodrigues, Graça, Daniel Cavalgante da, Travassos, Bruno",Revista Brasileira de Cineantropometria & Desempenho Humano; 24(); -,Revista Brasileira de Cineantropometria & Desempenho Humano,Inglês,2022
S1981-86372022000100300-scl,"Protocol of dental biofilm control employed by the discipline of primary healthcare at the Federal University of Ceara, Brazil","FIRMEZA, Luiza Maria Dias, SILVA, Eugenira Ferreira, CAMPOS, Maria Renir, LUZ E SILVA, Antônio Sergio, MOURA, Walda Viana Brígido de, TEIXEIRA, Ana Karine Macedo",RGO - Revista Gaúcha de Odontologia; 70(); -,RGO - Revista Gaúcha de Odontologia,Inglês,2022
S0103-11042022000600190-scl,Exposição infantil aos agrotóxicos: avaliação de alimentos representativos da dieta de crianças do município do Rio de Janeiro,"Oliveira, Angélica Castanheira de, Bastos, Lucia Helena Pinto, Cardoso, Maria Helena Wohlers Morelli, Nóbrega, Armi Wanderley da",Saúde em Debate; 46(spe2); 190-209,Saúde em Debate,Português,2022
S2176-94512022000300500-scl,Information and Communications Technology in Dentistry: an informative and educational approach for patients with fixed orthodontic appliances,"ASSIS, Marina Araújo Leite, TAVARES, Lílian Dayse Fróes, BERNARDINO, Aline Pereira, ROCHA, Breno Amaral, ABREU, Lucas Guimarães, OLIVEIRA, Dauro Douglas, PITHON, Matheus Melo, SOARES, Rodrigo Villamarim",Dental Press Journal of Orthodontics; 27(3); -,Dental Press Journal of Orthodontics,Inglês,2022
S1413-24782022000100236-scl,Las tecnologías aplicadas a la educación: el uso del booktuber para el desarrollo de la expresión oral,"Ponce, Hugo Heredia, Oliva, Manuel Francisco Romero, González, Carlos Gil",Revista Brasileira de Educação; 27(); -,Revista Brasileira de Educação,Espanhol,2022
S1413-24782022000100238-scl,O ensino de biologia por investigação: um estudo de caso contextualizado no ensino de jovens e adultos,"Santos, Monique Cesnik Martins dos, Batista, Jefferson de Barros, Camarotti, Maria de Fátima, Batista, Anabelle Camarotti de Lima",Revista Brasileira de Educação; 27(); -,Revista Brasileira de Educação,"Português, Inglês",2022
S0034-71672022001200212-scl,Health self-care practices among community older adults with morbidity,"Floriano, Daniela Rosa, Tavares, Darlene Mara dos Santos",Revista Brasileira de Enfermagem; 75(); -,Revista Brasileira de Enfermagem,"Português, Inglês",2022
S2448-24552022000100226-scl,"DO FUNDAMENTAL MOVEMENT SKILLS, PHYSICAL ACTIVITY AND ENJOYMENT AMONG INACTIVE STUDENT DURING THE COVID-19 ERA IMPROVE AFTER EXERGAME?","Juliantine, Tite, Setiawan, Edi, Jumareng, Hasanuddin, Gani, Ruslan Abdul, Asnaldi, Arie",Journal of Physical Education; 33(); -,Journal of Physical Education,Inglês,2022
S0104-11692022000100324-scl,Associação entre síndrome metabólica e categoria profissional: estudo transversal com profissionais de Enfermagem,"Santana, Amália Ivine Costa, Merces, Magno Conceição das, D’Oliveira Júnior, Argemiro",Revista Latino-Americana de Enfermagem; 30(); -,Revista Latino-Americana de Enfermagem,"Português, Inglês, Espanhol",2022
S0104-07072022000100347-scl,ELABORATION AND VALIDATION OF AN EDUCATIONAL VIDEO FOR THE PREVENTION OF SEXUAL VIOLENCE IN ADOLESCENTS,"Souza, Valesca Patriota de, Perrelli, Jaqueline Galdino Albuquerque, Brandão Neto, Waldemar, Pereira, Maria Beatriz Ferreira Leite de Oliveira, Guedes, Tatiane Gomes, Monteiro, Estela Maria Leite Meirelles",Texto & Contexto - Enfermagem; 31(); -,Texto & Contexto - Enfermagem,"Português, Inglês",2022
